person_id,pose_id,embedding
23,14,"[9.9995667e-01 1.7540606e-05 9.9914861e-01 9.9900275e-01 9.9722320e-01
 9.3406582e-01 9.9948537e-01 9.9469858e-01 6.9077075e-02 1.7371455e-02
 1.6509811e-03 3.4509829e-01 3.5130512e-02 9.9862367e-01 9.9601549e-01
 7.2370149e-04 9.9997413e-01 8.5553005e-03 2.7955321e-04 4.9044657e-03
 6.3859264e-04 9.9547303e-01 9.9999654e-01 1.8210436e-03 9.9999976e-01
 7.9120845e-03 9.9911118e-01 5.1015248e-03 9.9989605e-01 9.9974293e-01
 9.8454386e-01 3.6772911e-03 5.3349761e-03 6.6704690e-03 2.8362634e-04
 4.6453593e-04 3.4006280e-04 9.8305190e-01 9.9728227e-01 3.6556534e-03
 3.2314349e-06 9.9994242e-01 9.9984103e-01 4.7975935e-02 9.9882936e-01
 6.8648565e-03 9.8934722e-01 3.5450691e-01 3.8585570e-03 9.9807650e-01
 2.4789773e-01 9.9981695e-01 1.5509842e-02 2.1783146e-04 8.0936553e-04
 6.5723133e-01 9.9822462e-01 9.9946392e-01 9.9074501e-01 9.9850434e-01
 9.9856061e-01 9.0286805e-04 9.9889731e-01 2.2591921e-02]"
23,15,"[9.9995011e-01 7.8513067e-06 9.9794465e-01 9.9996215e-01 9.9955422e-01
 9.4684291e-01 9.9971396e-01 9.9868876e-01 2.6523219e-02 1.1759826e-02
 1.9200669e-03 6.1316192e-01 4.0103797e-02 9.8352611e-01 9.9644607e-01
 3.4084308e-04 9.9999321e-01 3.3558428e-02 3.6873622e-05 1.2070108e-04
 4.0239524e-04 9.9282426e-01 9.9904150e-01 3.8842903e-03 9.9999774e-01
 3.8042982e-04 9.9990904e-01 8.0799721e-03 9.9960774e-01 9.9998713e-01
 9.9192667e-01 4.2613797e-04 6.6481209e-03 1.8471876e-02 2.0830410e-04
 5.9972224e-03 8.9224141e-06 9.2563349e-01 9.9623555e-01 2.3212966e-02
 1.6178177e-06 9.9989110e-01 9.9997264e-01 2.0420884e-03 9.9998760e-01
 2.2314347e-03 9.5736492e-01 8.8610131e-01 4.2902987e-02 9.8686105e-01
 1.2902871e-01 9.9996233e-01 4.7204450e-02 3.7316297e-04 7.6181145e-04
 8.6767286e-01 9.9881190e-01 9.9998528e-01 9.9145019e-01 9.9988228e-01
 9.9992603e-01 1.1429774e-03 9.9842995e-01 4.4441763e-02]"
24,1,"[9.50630382e-03 2.70771384e-02 9.89522457e-01 9.25252497e-01
 9.98642564e-01 7.52004266e-01 9.92107570e-01 3.54949906e-02
 9.98921752e-01 2.24500105e-01 3.12016171e-04 9.95177507e-01
 9.99467611e-01 6.02553552e-03 5.55953849e-03 9.99433756e-01
 1.08358785e-04 4.39809076e-03 1.61961641e-03 3.88804466e-01
 9.87858713e-01 8.74400698e-03 9.96271428e-03 9.97231126e-01
 4.78464961e-01 8.61315489e-01 9.09695402e-02 9.99259949e-01
 2.35008951e-02 6.90597994e-03 3.69329378e-02 9.98973370e-01
 9.95714843e-01 9.99853194e-01 2.50662153e-04 9.97653961e-01
 2.39877440e-02 1.17239375e-02 5.61761321e-04 2.80177966e-03
 5.30119287e-04 9.91711378e-01 9.67908502e-02 5.87828050e-04
 1.62486031e-04 9.82670724e-01 2.65708379e-02 3.33147799e-03
 1.48526905e-03 9.92295206e-01 9.99869943e-01 9.97719705e-01
 4.04004793e-04 8.62361908e-01 9.85801458e-01 7.77546048e-01
 1.48328603e-03 9.97056246e-01 9.99035954e-01 9.82383847e-01
 1.64603849e-03 9.94798064e-01 9.99452412e-01 9.99744475e-01]"
24,2,"[7.5778994e-04 2.1767311e-03 9.9951458e-01 8.7820667e-01 9.9997801e-01
 7.5521141e-01 9.9693716e-01 4.4542663e-02 9.9519879e-01 1.1688383e-01
 5.0385737e-05 9.4681329e-01 9.9332583e-01 1.5452538e-04 6.4930292e-03
 9.9865168e-01 3.0848509e-04 8.7666977e-03 9.4872527e-04 1.8503033e-01
 9.8451477e-01 4.6648611e-03 2.5500623e-03 9.9938434e-01 8.0276144e-01
 9.9814469e-01 6.1716619e-03 9.9801058e-01 1.5778660e-03 6.4580934e-04
 6.3775545e-03 9.9980450e-01 9.6995866e-01 9.9993724e-01 2.6617647e-04
 9.9143261e-01 1.1626275e-02 4.4468013e-04 1.9388077e-05 3.2835524e-03
 1.1173457e-04 9.5726925e-01 8.1391321e-05 3.9920185e-04 1.0833942e-03
 9.8268098e-01 9.7273864e-02 1.2669447e-01 6.1348133e-04 9.9774545e-01
 9.9998897e-01 9.9996042e-01 1.4690178e-03 9.5376009e-01 9.7997344e-01
 9.9500221e-01 9.2132081e-04 9.9984938e-01 9.9928147e-01 8.9193982e-01
 1.1776026e-03 9.6115363e-01 9.9998623e-01 9.8953813e-01]"
24,3,"[8.2280283e-04 6.5443809e-03 9.7908735e-01 9.4286507e-01 9.9962848e-01
 4.9508607e-01 9.9954867e-01 2.8452370e-01 9.9805701e-01 5.4272777e-01
 8.6994485e-05 8.7014860e-01 9.9452507e-01 8.4816833e-04 3.3408818e-03
 9.9759060e-01 4.3470011e-04 8.5988697e-03 2.8678216e-03 1.2675349e-01
 8.6983275e-01 2.3525276e-03 2.8849343e-02 9.9543738e-01 3.8210851e-01
 9.9589574e-01 6.0458654e-03 9.9999589e-01 2.6807962e-02 5.9270486e-04
 2.6954956e-02 9.9995679e-01 9.9319082e-01 9.9963897e-01 7.4371709e-03
 9.6415365e-01 9.3565189e-04 7.6192326e-04 3.0083369e-04 4.4161469e-02
 1.7171440e-04 9.8969823e-01 4.1301814e-03 2.7432383e-04 2.9006402e-04
 5.4325116e-01 2.6286319e-03 7.1196216e-03 5.0037279e-04 9.9056309e-01
 9.9999064e-01 9.9971920e-01 5.6844493e-03 9.7298211e-01 9.9880421e-01
 9.2939192e-01 1.9972858e-03 9.9435312e-01 9.9994481e-01 9.9403185e-01
 5.8225738e-03 9.8995137e-01 9.9983013e-01 9.9674636e-01]"
24,4,"[1.6589956e-02 5.2992925e-03 9.7713846e-01 8.8394564e-01 9.9432486e-01
 1.5171231e-01 9.9838656e-01 2.4426322e-02 9.0467960e-01 1.3615595e-01
 3.2522566e-05 7.5003302e-01 9.8699927e-01 1.1729083e-03 1.1156970e-02
 9.9876517e-01 3.5170706e-03 1.7278023e-03 2.4650032e-03 3.6757562e-01
 9.2251372e-01 2.5685192e-03 3.2715951e-03 9.9882060e-01 6.8055624e-01
 9.9937838e-01 4.6737228e-02 9.9374932e-01 7.0680061e-04 3.7971672e-04
 3.1990039e-03 9.9979657e-01 9.7443849e-01 9.9598080e-01 3.4379552e-04
 9.8434383e-01 4.5088539e-01 1.8450262e-03 3.2448664e-04 6.8974392e-03
 1.7749978e-03 9.4421905e-01 1.8484502e-04 9.3057128e-03 1.6341040e-02
 9.9814212e-01 3.3888021e-01 1.6279560e-02 5.8498918e-03 9.8421162e-01
 9.9863917e-01 9.9953967e-01 5.2990522e-03 9.4953197e-01 9.7962421e-01
 9.9941331e-01 5.7265756e-04 9.9957818e-01 9.9737197e-01 7.9922616e-01
 1.6238193e-03 8.8221413e-01 9.9922353e-01 9.9165875e-01]"
24,5,"[6.12595817e-04 1.18831405e-03 9.57438171e-01 5.51702499e-01
 9.99305487e-01 6.18030548e-01 9.99372363e-01 3.53121832e-02
 9.82846320e-01 8.36474180e-01 7.39835450e-05 9.16437984e-01
 9.98488367e-01 4.14637507e-05 1.44809075e-02 9.99291241e-01
 3.89302950e-05 5.77425444e-03 2.96336436e-03 2.52150416e-01
 9.40878630e-01 1.17624877e-03 1.66066049e-04 9.99642491e-01
 7.35465646e-01 9.61867273e-01 3.89914657e-03 9.97775316e-01
 1.50650004e-02 4.86571604e-04 8.02074298e-02 9.99885023e-01
 9.29114282e-01 9.98961210e-01 8.41419864e-03 9.99138594e-01
 1.31521883e-04 3.75746153e-02 2.64636730e-03 2.91693141e-03
 9.45096544e-05 9.99630928e-01 5.23536885e-03 2.88983830e-03
 6.98281610e-06 3.11143011e-01 3.21215426e-04 3.98661308e-02
 1.35132042e-03 9.98470306e-01 9.99991179e-01 9.97229934e-01
 7.17637222e-03 2.65634805e-01 9.99929726e-01 9.88444805e-01
 1.69548439e-04 9.93299484e-01 9.99588728e-01 9.23772216e-01
 9.98174772e-03 9.70638931e-01 9.99985099e-01 9.74727511e-01]"
24,6,"[1.81249958e-02 6.04462461e-04 9.96911705e-01 9.67009544e-01
 9.99799907e-01 7.86668420e-01 9.98229623e-01 8.49305615e-02
 8.21670890e-01 1.87052801e-01 1.32008732e-04 8.38953137e-01
 9.89169359e-01 5.30184712e-04 5.90932369e-03 9.99242842e-01
 1.75156863e-04 4.67992062e-03 1.66502001e-03 4.34301943e-01
 9.89281952e-01 6.83561608e-04 4.32805944e-04 9.95283902e-01
 6.23871744e-01 9.97691154e-01 2.19745794e-03 9.95157182e-01
 1.32257948e-04 2.56984407e-04 3.24130146e-04 9.99076366e-01
 9.96929824e-01 9.99145389e-01 1.59625709e-03 9.64208663e-01
 6.58176541e-02 1.64181180e-03 3.07359733e-05 1.09580345e-04
 6.28211710e-04 9.92255986e-01 4.37569193e-04 7.56562687e-04
 1.45597104e-02 9.85731065e-01 4.42034267e-02 9.90007445e-03
 1.23840990e-03 9.92698252e-01 9.99918044e-01 9.99779284e-01
 6.78508077e-03 9.93185580e-01 9.78046238e-01 9.95019853e-01
 1.72678451e-03 9.99347448e-01 9.98623788e-01 9.49581385e-01
 1.26626296e-03 9.86309767e-01 9.99922633e-01 9.98901010e-01]"
24,7,"[2.3915260e-03 4.4588331e-04 9.9888468e-01 9.8669237e-01 9.9965203e-01
 5.1472956e-01 9.9964589e-01 2.2251083e-01 9.6230948e-01 7.4580953e-02
 1.6270943e-04 7.9930079e-01 9.9471098e-01 5.5801001e-04 3.8790246e-03
 9.9943662e-01 3.6297640e-04 6.9242846e-03 1.6152550e-03 1.5591127e-01
 9.8668331e-01 1.2606245e-03 7.7006156e-03 9.9869227e-01 9.5203674e-01
 9.9897403e-01 8.4099662e-04 9.9771339e-01 2.9998191e-04 7.8677625e-04
 2.3062411e-04 9.9976343e-01 9.9609655e-01 9.9994320e-01 1.7992476e-03
 9.7842479e-01 2.3401750e-02 1.3515186e-03 2.8354663e-05 5.8598578e-04
 2.7086597e-04 9.8956227e-01 1.7881166e-04 4.5739178e-04 1.2476173e-03
 9.9633026e-01 1.3406132e-01 1.4552717e-01 1.8450306e-04 9.9156022e-01
 9.9989927e-01 9.9994844e-01 3.3586897e-04 9.9647039e-01 9.8825788e-01
 8.9031601e-01 7.0426087e-03 9.9923676e-01 9.9950922e-01 9.8849261e-01
 1.0461049e-02 9.7021705e-01 9.9995124e-01 9.8078942e-01]"
24,8,"[8.3180232e-04 7.0145912e-04 9.9675083e-01 7.4739671e-01 9.9959123e-01
 7.1069872e-01 9.9832577e-01 4.2636540e-02 9.9469060e-01 4.8783147e-01
 4.1151769e-05 9.5830673e-01 9.9383408e-01 2.0576733e-04 1.0826494e-02
 9.9946290e-01 6.8170694e-04 8.5772574e-03 5.1214206e-03 2.5103402e-01
 9.7060990e-01 1.9411083e-03 5.1219193e-03 9.8502058e-01 6.0091412e-01
 9.9798721e-01 3.5898527e-05 9.9978745e-01 5.5826805e-03 7.5184641e-04
 3.6475013e-03 9.9978131e-01 9.9129027e-01 9.9984789e-01 1.2385767e-03
 9.9325752e-01 1.0823378e-03 1.5556107e-03 1.3719518e-03 1.6025327e-02
 3.9497716e-04 9.9617380e-01 6.8167609e-04 7.6958517e-05 4.3138489e-04
 8.9857340e-01 1.0380068e-02 9.2974909e-02 2.4540388e-04 9.9519807e-01
 9.9997199e-01 9.9817526e-01 1.6994356e-03 9.9729693e-01 9.9835306e-01
 9.2492807e-01 1.4712773e-03 9.9810356e-01 9.9995822e-01 9.7826195e-01
 1.5044732e-03 9.8515087e-01 9.9980319e-01 9.9914056e-01]"
24,9,"[2.8485160e-02 4.1032713e-03 9.9523634e-01 8.5832447e-01 9.6825469e-01
 5.2468801e-01 9.9896806e-01 5.0989639e-02 9.9816096e-01 4.8307437e-02
 4.4500371e-06 9.0496963e-01 9.9869579e-01 9.2663564e-04 9.6358182e-03
 9.9976504e-01 1.8134181e-03 1.7260744e-03 4.2127166e-03 7.4422374e-02
 9.6477503e-01 5.8865949e-04 1.1231739e-02 9.4614530e-01 9.9407709e-01
 9.7908115e-01 1.0114823e-02 9.9721748e-01 2.5406552e-02 1.1376668e-03
 5.1932439e-02 9.9993098e-01 9.3324029e-01 9.9697316e-01 7.6215458e-03
 9.9494898e-01 1.3813559e-03 5.2487516e-01 2.9723682e-03 1.0345641e-02
 3.2423457e-04 9.9496472e-01 5.8484200e-02 5.9471821e-04 9.4638075e-05
 9.8325658e-01 2.3226764e-03 4.5003779e-02 1.1260658e-02 9.9758834e-01
 9.9989879e-01 9.9960983e-01 6.2768743e-04 9.9875647e-01 9.9971789e-01
 9.3601239e-01 9.9415341e-03 9.9237353e-01 9.9995005e-01 9.5861310e-01
 4.1035812e-02 9.2838168e-01 9.9837190e-01 9.9592662e-01]"
24,10,"[1.4112744e-02 5.1491486e-05 9.9607837e-01 9.9614304e-01 9.9972677e-01
 7.6427203e-01 9.9906921e-01 9.3218580e-02 9.9975920e-01 1.2977886e-01
 1.5303587e-04 9.5850384e-01 9.9131888e-01 2.3458610e-04 5.5379188e-03
 9.9986666e-01 5.5879966e-04 4.8567792e-03 4.5959715e-04 5.7547992e-01
 9.7918200e-01 5.9573998e-04 1.0876796e-02 9.9686205e-01 9.8677379e-01
 9.9648082e-01 1.2134585e-03 9.9790406e-01 3.4156372e-03 4.9632061e-03
 3.6714869e-03 9.9991429e-01 9.9900442e-01 9.9979979e-01 7.4557523e-04
 9.6419656e-01 2.3041537e-03 9.6183559e-03 1.8689630e-03 8.6568706e-03
 1.0488413e-03 9.9809891e-01 1.8821296e-03 6.4840016e-04 2.9125783e-04
 9.6542394e-01 2.9491438e-03 1.4233671e-01 2.1264328e-04 9.9785924e-01
 9.9991953e-01 9.9956602e-01 1.0536711e-03 9.6093881e-01 9.9853808e-01
 8.9045733e-01 1.1543839e-03 9.9889666e-01 9.9962181e-01 9.9377477e-01
 8.0206292e-04 9.8704869e-01 9.9994832e-01 9.9745476e-01]"
24,11,"[2.85510607e-02 4.28654253e-03 9.99801397e-01 9.65461969e-01
 9.99368608e-01 2.57931620e-01 9.99572158e-01 1.03712976e-01
 9.89155650e-01 3.73096988e-02 9.06830755e-05 8.68893027e-01
 9.91254449e-01 6.51874056e-04 3.04711517e-03 9.99538302e-01
 5.34429622e-04 1.27486316e-02 2.79917102e-03 4.72767442e-01
 9.67786968e-01 4.61321702e-04 2.46694535e-02 9.93645370e-01
 9.78786290e-01 9.98399913e-01 1.13868085e-03 9.94517803e-01
 3.89713270e-04 1.12882920e-03 5.81242843e-04 9.99790370e-01
 9.98147547e-01 9.99810696e-01 4.45154728e-04 9.62562978e-01
 5.22403745e-03 1.12002902e-02 3.24764551e-04 2.61802133e-03
 6.84727740e-04 9.79403436e-01 2.96125887e-04 1.04715058e-03
 2.40074325e-04 9.89861548e-01 1.02801107e-01 1.37657925e-01
 1.72377285e-03 9.55586970e-01 9.98946726e-01 9.98939693e-01
 7.28606479e-04 9.53552842e-01 9.88783121e-01 7.43900239e-01
 3.69360577e-03 9.97460485e-01 9.99561369e-01 9.80277479e-01
 1.54565321e-03 9.89291608e-01 9.99974787e-01 9.95277464e-01]"
24,12,"[8.8191271e-04 6.2521310e-03 9.9574125e-01 9.7642303e-01 9.9768019e-01
 4.7010690e-01 9.9699152e-01 1.2441531e-02 9.9587274e-01 4.7307432e-01
 2.0270088e-05 9.6528304e-01 9.8379576e-01 4.9855013e-04 6.9710501e-03
 9.9919415e-01 3.4334269e-05 4.8638433e-03 6.1183381e-03 7.9224283e-01
 9.7832245e-01 1.5538242e-02 6.2559001e-02 9.9990374e-01 8.3835900e-01
 9.9967009e-01 1.2484213e-02 9.9621326e-01 9.0455264e-03 4.0684664e-03
 5.8409046e-02 9.9947613e-01 9.8234338e-01 9.9970150e-01 3.3597372e-04
 8.6826754e-01 3.8162232e-03 4.1792262e-03 5.9551175e-04 4.9613034e-03
 1.3672203e-03 9.9656618e-01 3.1123471e-03 6.5335655e-04 5.3195795e-04
 9.9257374e-01 1.8755443e-02 2.1798375e-01 3.4085645e-03 9.9982333e-01
 9.9974358e-01 9.9854583e-01 2.9704915e-03 8.4687865e-01 9.9225736e-01
 9.4166565e-01 6.3362997e-03 9.9872470e-01 9.9788076e-01 9.6400982e-01
 4.3373378e-03 8.8354200e-01 9.9990618e-01 9.7952223e-01]"
24,13,"[1.2005315e-03 3.6533151e-04 9.8540878e-01 7.3749578e-01 9.9830168e-01
 1.0374845e-01 9.8148817e-01 7.9466663e-02 9.9807841e-01 8.3973402e-01
 8.1649028e-05 8.6343247e-01 9.9731082e-01 2.7829343e-03 1.8819611e-03
 9.9257940e-01 2.6872360e-05 1.0818071e-02 1.2636551e-02 1.3179003e-01
 9.9754465e-01 6.8095146e-04 2.8358451e-03 9.9968165e-01 9.6488643e-01
 9.9248630e-01 3.4014530e-02 9.9940735e-01 1.6210785e-02 3.3727099e-04
 2.0382328e-02 9.9975383e-01 8.9765829e-01 9.9995613e-01 1.4088157e-02
 9.9135178e-01 9.6598742e-05 4.5487401e-03 3.7754870e-03 2.1924442e-03
 3.9840353e-04 9.8210299e-01 4.8739021e-03 2.9388922e-03 1.3290980e-05
 5.0562775e-01 2.0465045e-04 3.2337893e-02 7.8036883e-03 9.9250436e-01
 9.9992359e-01 9.9901080e-01 2.8713247e-02 8.6552274e-01 9.9939895e-01
 8.6705494e-01 2.2215550e-05 9.4294655e-01 9.9736816e-01 9.1510522e-01
 4.6478687e-03 9.7423488e-01 9.9965543e-01 9.9245989e-01]"
24,14,"[9.71823651e-03 7.16528809e-03 9.82577503e-01 9.26705718e-01
 9.99755383e-01 8.89772713e-01 9.99388874e-01 3.69912349e-02
 9.96178031e-01 9.39513445e-02 2.34470048e-04 9.92917359e-01
 9.95993316e-01 7.09992833e-04 1.07490579e-02 9.99256968e-01
 7.01571844e-05 2.91873352e-03 1.92726112e-03 9.48645949e-01
 8.92526329e-01 2.85521033e-03 2.02833861e-03 9.95752275e-01
 9.21957910e-01 9.95776057e-01 2.29297727e-02 9.99855340e-01
 4.07431722e-02 1.07162604e-02 1.51854411e-01 9.96173978e-01
 9.96030390e-01 9.99031901e-01 4.56846697e-04 9.93034482e-01
 1.72148496e-02 1.92093011e-02 5.58097556e-04 1.00395605e-02
 9.82294790e-04 9.97603416e-01 1.80704929e-02 7.84015004e-03
 7.87544050e-05 9.36543107e-01 3.34192187e-01 2.87178010e-01
 2.93985446e-04 9.81934965e-01 9.99939740e-01 9.93534029e-01
 2.64448783e-04 9.03126240e-01 9.98909891e-01 6.98156714e-01
 1.18558081e-02 9.93224502e-01 9.99927163e-01 8.79519403e-01
 5.22093440e-04 9.91192818e-01 9.99642432e-01 9.96242702e-01]"
24,15,"[2.3807620e-03 1.4040914e-03 9.9584097e-01 9.6209562e-01 9.9898893e-01
 7.0559609e-01 9.9107897e-01 3.4517425e-01 9.9254906e-01 9.8108947e-01
 4.7081161e-05 9.8671240e-01 9.9489784e-01 1.7339658e-04 5.3215083e-03
 9.9892008e-01 3.7949609e-05 3.1477278e-03 9.9684065e-03 8.2587612e-01
 9.8784077e-01 2.3927221e-03 1.0979421e-03 9.9754125e-01 8.8317418e-01
 9.8589182e-01 6.1858566e-03 9.9952257e-01 1.4773104e-02 4.5737548e-04
 8.2270196e-03 9.9842131e-01 9.8008686e-01 9.9963284e-01 5.6817415e-03
 9.5634592e-01 2.4863370e-03 4.8239226e-03 8.4365293e-04 1.1905010e-03
 2.6613486e-04 9.9935114e-01 3.0202804e-02 5.1139412e-03 2.4336764e-04
 4.2110619e-01 5.8155262e-04 7.6196045e-02 1.1498656e-02 9.9910241e-01
 9.9998909e-01 9.8932582e-01 4.2454475e-03 8.7563896e-01 9.9900609e-01
 9.5875102e-01 3.9453950e-04 9.9871171e-01 9.9853790e-01 9.3337566e-01
 1.6783207e-03 9.3930715e-01 9.9990928e-01 9.9646223e-01]"
25,1,"[9.98596072e-01 3.95375816e-03 4.43742890e-03 2.99859839e-03
 9.96988118e-01 8.59437704e-01 9.93508875e-01 6.82721497e-04
 2.11276682e-04 1.83414087e-01 4.62682128e-01 2.91831762e-01
 4.44759987e-03 1.12943025e-02 9.94888008e-01 9.98687685e-01
 9.71556529e-02 1.45815089e-02 6.49549127e-01 7.19932377e-01
 1.90905086e-03 5.53573901e-03 4.61794995e-02 3.93644989e-01
 2.13491454e-04 3.78551096e-01 1.31205171e-02 9.25284386e-01
 7.94302285e-01 2.34975517e-02 9.89186168e-01 4.96138334e-01
 5.45290224e-02 2.73559578e-02 1.40298262e-01 9.97763932e-01
 8.95942271e-01 9.99481499e-01 9.18155968e-01 3.10401857e-01
 9.50158298e-01 2.53629267e-01 9.51164663e-01 7.86865726e-02
 4.95849997e-01 9.96955991e-01 9.85234499e-01 9.52352285e-01
 1.22884758e-01 1.19103245e-01 9.99581993e-01 2.48440415e-01
 9.44818974e-01 5.87215304e-01 9.87082660e-01 4.16661888e-01
 7.91738033e-02 4.21270393e-02 9.68774915e-01 3.25734504e-02
 9.64551210e-01 9.77443337e-01 9.85403240e-01 5.82563519e-01]"
25,2,"[9.9226934e-01 2.1507481e-01 8.8827693e-01 2.6215581e-04 9.8765886e-01
 7.7886528e-01 9.8614329e-01 6.8776304e-04 1.5256214e-02 3.0220332e-02
 1.2323425e-01 9.6491623e-01 1.9813141e-02 4.5771852e-05 9.9860293e-01
 9.9769640e-01 9.4413531e-01 1.2612692e-01 5.5540955e-01 9.8836368e-01
 1.2399656e-03 5.4913020e-04 1.0844282e-03 3.9406481e-01 2.9898799e-04
 9.8565966e-01 6.8830075e-03 9.6554768e-01 5.2728963e-01 2.5605148e-02
 9.9584842e-01 7.7411183e-03 1.2980302e-02 4.2166639e-02 7.1800292e-02
 9.9923784e-01 9.7687435e-01 9.8527288e-01 9.3959945e-01 8.7005907e-01
 1.5914160e-01 2.0993623e-01 9.9991441e-01 8.2333826e-02 9.7711551e-01
 9.9364668e-01 9.7795802e-01 8.4634179e-01 5.6467064e-02 9.0047941e-03
 9.9887663e-01 7.4942308e-03 8.7087059e-01 9.8266578e-01 9.5355004e-01
 9.8645043e-01 9.9223518e-01 7.8789210e-01 8.8363624e-01 1.1062912e-02
 8.7215829e-01 9.7990978e-01 9.8832893e-01 3.9429959e-02]"
25,3,"[9.99147892e-01 2.04197271e-03 8.89323950e-01 9.48133413e-04
 9.91258025e-01 9.99436319e-01 9.57139134e-01 1.75219809e-03
 1.69207342e-02 6.46394938e-02 4.98632222e-01 9.97022271e-01
 4.69138511e-02 3.36849939e-06 9.98198390e-01 9.99203205e-01
 9.20374990e-01 6.80466294e-02 4.47618216e-01 9.32509184e-01
 1.92481879e-04 8.47615360e-04 7.92171049e-04 3.71539623e-01
 3.57600814e-03 7.74941981e-01 2.52646394e-02 7.87250876e-01
 6.06958233e-02 1.96680194e-03 9.87321317e-01 2.38082800e-02
 3.54730599e-02 1.07768420e-02 9.83215719e-02 9.96769190e-01
 9.94936109e-01 9.98869300e-01 9.70314026e-01 8.75142574e-01
 4.18224394e-01 4.91280317e-01 9.96850669e-01 5.71665727e-02
 9.39157069e-01 9.91522968e-01 9.44385469e-01 9.99241233e-01
 1.06250905e-01 6.04916923e-02 9.98778462e-01 2.98158708e-03
 6.03324771e-01 7.43907213e-01 9.82308030e-01 9.93221879e-01
 9.77590322e-01 9.97594118e-01 9.01252508e-01 2.19251122e-02
 9.95792329e-01 9.30696070e-01 9.97262001e-01 2.15820950e-02]"
25,4,"[9.71861184e-01 1.19211309e-01 1.21079102e-01 1.36775980e-05
 9.98665869e-01 9.97948349e-01 9.14142549e-01 1.61719706e-03
 9.59969498e-03 3.00562501e-01 4.77269322e-01 9.80214775e-01
 4.76330593e-02 2.39087000e-01 9.99928296e-01 7.66471982e-01
 8.79566193e-01 2.63047278e-01 9.95128334e-01 1.07609846e-01
 8.71420430e-04 1.66460709e-03 4.12037084e-03 6.92870244e-02
 1.41966576e-02 9.42233801e-01 2.60020103e-02 9.99177158e-01
 8.26875865e-01 7.44782249e-03 9.97790992e-01 2.33207732e-01
 1.59271248e-02 5.11985878e-03 2.12869439e-02 9.89830494e-01
 9.97167528e-01 9.99274492e-01 9.85175788e-01 9.94620204e-01
 8.44660401e-01 3.38073559e-02 4.35053706e-01 4.74282764e-02
 9.53712404e-01 9.51386631e-01 9.91826355e-01 9.56672847e-01
 8.87268633e-02 6.10560417e-01 9.99864280e-01 9.54942126e-03
 2.65798450e-01 1.27260581e-01 3.46859485e-01 9.98891473e-01
 8.12927410e-02 9.87870634e-01 8.75992596e-01 3.78663046e-03
 8.56475949e-01 9.97537255e-01 9.93356884e-01 1.53439686e-01]"
25,5,"[9.9736452e-01 1.5808958e-01 7.5538123e-01 1.4390032e-04 9.9229866e-01
 9.6910405e-01 8.3205813e-01 2.7897246e-03 4.6767551e-02 2.6449075e-02
 1.3139243e-01 9.8715830e-01 5.5111665e-02 2.9701684e-04 9.9813598e-01
 9.8920035e-01 9.4998258e-01 1.5494822e-02 5.0005996e-01 9.7015911e-01
 4.8692006e-04 2.8237764e-04 9.2561729e-03 4.7534621e-01 6.2673097e-04
 9.8841548e-01 1.3935927e-02 9.9028349e-01 5.4874480e-01 2.0207202e-03
 9.9728727e-01 3.8036805e-02 1.3427347e-03 8.6808624e-03 5.8957562e-02
 9.9961847e-01 9.9345440e-01 9.8952341e-01 9.8794168e-01 9.9481905e-01
 1.6551453e-01 1.2892328e-01 9.9861664e-01 7.0413880e-02 7.9803365e-01
 9.9893057e-01 9.5651835e-01 9.5063752e-01 4.2954255e-03 1.5809700e-02
 9.9383843e-01 7.8146107e-04 4.1572449e-01 9.5411754e-01 8.7778944e-01
 9.9669403e-01 9.5055908e-01 9.7640073e-01 9.5379990e-01 7.7060759e-03
 4.0241638e-01 9.9873322e-01 9.9552989e-01 3.0095125e-02]"
25,6,"[9.96621788e-01 1.54303643e-03 3.88621911e-02 3.22213717e-04
 9.82530355e-01 9.04317141e-01 9.86512065e-01 1.81040575e-03
 2.79264711e-03 2.40105122e-01 3.75884354e-01 7.71831334e-01
 1.40236886e-02 5.80181228e-03 9.99973774e-01 9.97414827e-01
 3.52503330e-01 2.27190271e-01 3.22434455e-01 9.16651785e-01
 6.91622845e-04 6.10245042e-05 4.99670045e-04 3.21145415e-01
 2.14762031e-03 3.57929498e-01 1.89675018e-02 3.73123139e-01
 3.13427359e-01 5.93141653e-02 9.99024570e-01 1.10032231e-01
 1.23452425e-01 1.54239021e-03 4.82097536e-01 9.61891413e-01
 1.24220125e-01 9.98818040e-01 9.47070777e-01 1.50873333e-01
 8.64497006e-01 8.93171057e-02 9.92653966e-01 9.60020199e-02
 9.31459606e-01 9.77745354e-01 9.06343937e-01 9.97082412e-01
 5.61386608e-02 2.70131320e-01 9.99838769e-01 1.31557658e-01
 9.89162922e-01 6.40762895e-02 9.85088468e-01 9.03454125e-01
 7.58009672e-01 7.67831981e-01 9.58572149e-01 3.24473083e-02
 9.88543570e-01 9.97021794e-01 9.99719083e-01 5.90377808e-01]"
